main_champion,main_champion_games,counter_champion,delta,matchup_games
Volibear,,Illaoi,-3.42,20005
Volibear,,Vel'Koz,-3.54,372
Volibear,,Zoe,-3.87,249
Volibear,,Syndra,-2.52,304
Volibear,,Lux,-5.53,307
Volibear,,Karma,-6.83,443
Volibear,,Naafiri,-3.45,1456
Volibear,,Zilean,-2.52,867
Volibear,,Aurora,-5.18,1143
Volibear,,Aphelios,-7.92,122
Volibear,,Annie,-2.66,259
Volibear,,Urgot,-2.21,12578
Volibear,,Zed,-2.14,1194
Volibear,,Singed,-0.84,8181
Volibear,,Brand,-3.24,1268
Volibear,,Kog'Maw,-3.38,362
Volibear,,Vayne,-4.39,10666
Volibear,,Fizz,-4.78,403
Volibear,,Morgana,-3.85,665
Volibear,,Kennen,-3.60,4223
Volibear,,Shen,-1.88,12072
Volibear,,Viktor,-2.05,627
Volibear,,Gnar,-3.91,11769
Volibear,,Malzahar,-1.96,2319
Volibear,,Senna,-4.53,373
Volibear,,Kai'Sa,-5.70,643
Volibear,,Sejuani,-2.15,715
Volibear,,Dr. Mundo,-0.49,18357
Volibear,,Galio,-2.37,737
Volibear,,Swain,-2.64,2422
Volibear,,Ryze,-3.21,1546
Volibear,,Ornn,-0.11,11586
Volibear,,Akali,-2.15,7784
Volibear,,Wukong,-0.10,2915
Volibear,,Smolder,-5.59,1031
Volibear,,Varus,-3.52,2102
Volibear,,Nasus,1.01,28264
Volibear,,Corki,-5.63,217
Volibear,,Anivia,-0.21,1560
Volibear,,Gangplank,-0.93,13917
Volibear,,Twisted Fate,-3.66,719
Volibear,,Vex,-0.57,151
Volibear,,Garen,0.87,36274
Volibear,,Malphite,0.54,20197
Volibear,,Rek'Sai,0.36,260
Volibear,,Veigar,-0.01,899
Volibear,,Poppy,-0.30,3690
Volibear,,Warwick,1.47,6246
Volibear,,Jayce,-3.01,8496
Volibear,,Caitlyn,-4.70,928
Volibear,,Yorick,1.51,20431
Volibear,,Cho'Gath,-0.38,11663
Volibear,,Sion,0.20,10831
Volibear,,Viego,-2.85,510
Volibear,,Gragas,-1.31,4949
Volibear,,Renekton,0.40,21586
Volibear,,Vladimir,-1.00,3030
Volibear,,Sett,2.05,41621
Volibear,,Mordekaiser,2.24,61814
Volibear,,Karthus,-1.52,246
Volibear,,Twitch,-7.21,117
Volibear,,Cassiopeia,-0.52,1138
Volibear,,Kassadin,1.83,273
Volibear,,Briar,1.39,1446
Volibear,,Kled,2.08,6199
Volibear,,Maokai,0.14,1589
Volibear,,Aatrox,0.55,21490
Volibear,,Graves,-2.83,802
Volibear,,Azir,0.67,289
Volibear,,Pantheon,0.70,10098
Volibear,,Zac,3.07,1374
Volibear,,Gwen,-0.06,10273
Volibear,,Shyvana,-2.15,818
Volibear,,Yone,1.56,29890
Volibear,,Olaf,1.78,10495
Volibear,,Akshan,1.07,449
Volibear,,Lillia,-3.05,334
Volibear,,Fiora,0.79,12233
Volibear,,Tryndamere,2.39,18008
Volibear,,Zaahen,1.65,12055
Volibear,,Trundle,1.22,10418
Volibear,,Mel,-3.54,365
Volibear,,K'Sante,-1.91,10649
Volibear,,Ziggs,-0.23,205
Volibear,,Qiyana,1.50,235
Volibear,,Shaco,-1.66,825
Volibear,,Camille,1.45,7180
Volibear,,Zyra,0.54,183
Volibear,,Elise,2.01,192
Volibear,,Rumble,0.24,4333
Volibear,,Ekko,0.56,567
Volibear,,Ambessa,1.28,10807
Volibear,,Darius,2.12,44198
Volibear,,Lulu,-3.99,147
Volibear,,Fiddlesticks,3.48,1150
Volibear,,Udyr,1.19,1888
Volibear,,Jhin,-0.03,519
Volibear,,Locke,-1.42,1998
Volibear,,Diana,1.32,383
Volibear,,Tahm Kench,3.82,12690
Volibear,,Zeri,0.48,108
Volibear,,Tristana,-0.11,635
Volibear,,Nautilus,-0.81,373
Volibear,,Nocturne,4.23,353
Volibear,,Miss Fortune,-3.44,186
Volibear,,Talon,0.63,160
Volibear,,Ivern,0.83,261
Volibear,,Kalista,2.80,537
Volibear,,Sylas,4.35,2783
Volibear,,Riven,2.38,8926
Volibear,,Ashe,-0.05,1048
Volibear,,Taric,-2.57,138
Volibear,,Nidalee,-2.00,223
Volibear,,Rammus,2.16,255
Volibear,,Bel'Veth,-2.21,273
Volibear,,Yasuo,3.99,13398
Volibear,,Vi,1.21,486
Volibear,,Kayn,3.55,1804
Volibear,,Lucian,-2.24,303
Volibear,,Master Yi,3.29,3080
Volibear,,Alistar,0.81,326
Volibear,,Draven,3.55,340
Volibear,,Irelia,6.33,15796
Volibear,,Rengar,1.47,1201
Volibear,,Xin Zhao,6.03,1193
Volibear,,Katarina,6.34,354
Volibear,,Soraka,3.57,154
Volibear,,Lee Sin,2.24,653
Volibear,,Thresh,-1.53,185
Volibear,,Skarner,3.40,628
Volibear,,Leona,-2.78,179
Volibear,,Jarvan IV,4.90,211
Volibear,,Ezreal,2.64,416
Volibear,,Amumu,1.53,131
Volibear,,Blitzcrank,4.72,117
Warwick,,Sion,-3.14,1728
Warwick,,Rammus,-1.61,23143
Warwick,,Zyra,-2.38,3197
Warwick,,Shyvana,-0.95,46270
Warwick,,Morgana,-3.98,2584
Warwick,,Lillia,-2.46,25591
Warwick,,Nasus,-2.12,27591
Warwick,,Amumu,-1.80,32990
Warwick,,Zaahen,-2.01,3231
Warwick,,Briar,-0.65,57937
Warwick,,Volibear,-2.41,19328
Warwick,,Trundle,-2.16,10359
Warwick,,Sejuani,-1.49,14521
Warwick,,Teemo,-1.78,9142
Warwick,,Ivern,-2.40,5136
Warwick,,Cho'Gath,-0.55,4905
Warwick,,Jax,-1.86,37252
Warwick,,Bel'Veth,-0.89,28886
Warwick,,Darius,-0.93,7149
Warwick,,Mordekaiser,0.47,8148
Warwick,,Shen,-1.59,2999
Warwick,,Taric,-3.64,303
Warwick,,Dr. Mundo,-0.42,6611
Warwick,,Wukong,0.63,35504
Warwick,,Yorick,-0.92,1458
Warwick,,Nocturne,0.23,73138
Warwick,,Maokai,-0.93,3164
Warwick,,Aatrox,-0.02,6752
Warwick,,Malphite,-1.84,9712
Warwick,,Graves,-1.15,61029
Warwick,,Shaco,-0.92,45785
Warwick,,Quinn,-0.66,9540
Warwick,,Tryndamere,0.95,7419
Warwick,,Udyr,-0.05,15130
Warwick,,Jarvan IV,-0.01,27790
Warwick,,Ekko,-0.57,22793
Warwick,,Kayn,0.26,92784
Warwick,,Karthus,-1.70,7569
Warwick,,Zac,0.22,14760
Warwick,,Gragas,-0.79,3311
Warwick,,Olaf,-0.88,3774
Warwick,,Brand,-2.20,2021
Warwick,,Fizz,0.65,3787
Warwick,,Naafiri,0.22,28430
Warwick,,Taliyah,0.36,1919
Warwick,,Pantheon,-1.11,7074
Warwick,,Vi,0.85,39237
Warwick,,Fiddlesticks,0.70,16648
Warwick,,Xin Zhao,1.05,26645
Warwick,,Poppy,0.57,3181
Warwick,,Jayce,-0.86,4375
Warwick,,Evelynn,0.89,16546
Warwick,,Viego,0.91,91083
Warwick,,Singed,-1.60,908
Warwick,,Nunu & Willump,-0.22,15754
Warwick,,Gwen,0.79,5878
Warwick,,Kindred,-0.55,17443
Warwick,,Kayle,-2.27,216
Warwick,,Ambessa,0.46,4817
Warwick,,Talon,1.14,19309
Warwick,,Galio,-6.14,237
Warwick,,Ornn,-1.77,332
Warwick,,Rumble,-0.32,609
Warwick,,Sett,-0.61,1236
Warwick,,Elise,1.34,6856
Warwick,,Sylas,1.18,38042
Warwick,,Master Yi,1.59,89685
Warwick,,Rek'Sai,2.14,4627
Warwick,,Hecarim,0.83,21510
Warwick,,Riven,-1.93,922
Warwick,,Kai'Sa,-3.90,484
Warwick,,Neeko,0.44,491
Warwick,,Lee Sin,1.37,64489
Warwick,,Vayne,-1.09,919
Warwick,,Kha'Zix,1.89,26911
Warwick,,Skarner,1.21,5997
Warwick,,Aurelion Sol,-0.67,447
Warwick,,Diana,2.05,25719
Warwick,,Nautilus,-0.57,1020
Warwick,,Zeri,-2.31,225
Warwick,,Zed,1.24,12429
Warwick,,Camille,-0.61,668
Warwick,,Urgot,1.30,450
Warwick,,Nidalee,2.77,8881
Warwick,,Jhin,-5.20,517
Warwick,,Kled,-0.08,145
Warwick,,Yone,-0.40,748
Warwick,,Garen,-1.18,1807
Warwick,,Qiyana,1.70,10521
Warwick,,Renekton,-3.98,189
Warwick,,Twitch,-2.20,2378
Warwick,,Caitlyn,-5.75,132
Warwick,,Tahm Kench,-0.60,296
Warwick,,Tristana,-3.11,205
Warwick,,Ezreal,-2.77,246
Warwick,,Rengar,2.54,30250
Warwick,,Locke,0.92,13427
Warwick,,Twisted Fate,-0.85,239
Warwick,,Leona,1.85,162
Warwick,,Katarina,1.14,155
Warwick,,Irelia,-1.52,119
Warwick,,Gnar,7.28,169
Warwick,,Yasuo,1.31,388
Warwick,,Heimerdinger,7.59,164
Warwick,,Malzahar,8.39,229
Warwick,,Blitzcrank,-2.60,124
Warwick,,Illaoi,4.29,112
Wukong,,Mordekaiser,-3.50,5062
Wukong,,Cho'Gath,-2.64,3259
Wukong,,Lillia,-2.74,23642
Wukong,,Sion,-1.67,1304
Wukong,,Shyvana,-0.80,33533
Wukong,,Dr. Mundo,-2.22,4885
Wukong,,Teemo,-2.63,6233
Wukong,,Amumu,-1.91,19102
Wukong,,Taliyah,-3.39,2458
Wukong,,Maokai,-2.43,3231
Wukong,,Tryndamere,-1.09,3990
Wukong,,Ivern,-2.64,4171
Wukong,,Warwick,-0.64,35504
Wukong,,Morgana,-2.60,1839
Wukong,,Zyra,-0.82,3624
Wukong,,Darius,-1.04,5042
Wukong,,Rumble,-4.29,603
Wukong,,Gwen,-2.58,4634
Wukong,,Nasus,-0.45,16620
Wukong,,Karthus,-3.49,6172
Wukong,,Briar,0.88,39135
Wukong,,Aatrox,-0.29,5787
Wukong,,Taric,-3.29,171
Wukong,,Rammus,1.66,10719
Wukong,,Yorick,-0.93,879
Wukong,,Jax,-0.88,19812
Wukong,,Zaahen,-0.01,2611
Wukong,,Fiddlesticks,-1.20,11719
Wukong,,Brand,-3.51,1557
Wukong,,Heimerdinger,-7.61,100
Wukong,,Ekko,-1.22,18249
Wukong,,Kayle,-4.72,131
Wukong,,Zac,-0.72,13285
Wukong,,Udyr,-0.60,11090
Wukong,,Bel'Veth,0.24,22461
Wukong,,Neeko,-3.43,390
Wukong,,Urgot,-3.95,260
Wukong,,Jarvan IV,-0.18,32610
Wukong,,Sejuani,0.56,11243
Wukong,,Shaco,-0.84,30336
Wukong,,Xin Zhao,-0.06,25840
Wukong,,Elise,-0.84,6559
Wukong,,Nunu & Willump,-1.58,11246
Wukong,,Trundle,0.31,5599
Wukong,,Ambessa,-1.11,4291
Wukong,,Rek'Sai,-0.29,5016
Wukong,,Nocturne,1.39,58499
Wukong,,Fizz,0.22,3700
Wukong,,Evelynn,-0.12,12073
Wukong,,Gragas,-0.82,2884
Wukong,,Volibear,0.44,9019
Wukong,,Viego,-0.01,66580
Wukong,,Graves,0.03,64867
Wukong,,Hecarim,-1.16,18893
Wukong,,Diana,-1.16,19457
Wukong,,Talon,0.13,18992
Wukong,,Malphite,-0.18,6980
Wukong,,Sylas,-0.13,38243
Wukong,,Kayn,1.25,59916
Wukong,,Nidalee,-1.66,9512
Wukong,,Shen,0.85,2238
Wukong,,Vi,1.19,42734
Wukong,,Lee Sin,-0.93,74172
Wukong,,Sett,-1.43,674
Wukong,,Quinn,1.04,6604
Wukong,,Skarner,-1.02,5698
Wukong,,Ornn,-2.16,224
Wukong,,Poppy,1.13,3253
Wukong,,Singed,-1.08,629
Wukong,,Jayce,0.00,7138
Wukong,,Riven,-2.50,789
Wukong,,Kha'Zix,0.57,24048
Wukong,,Kindred,0.40,12754
Wukong,,Olaf,1.26,2394
Wukong,,Camille,-2.80,606
Wukong,,Naafiri,2.16,27811
Wukong,,Yone,-3.32,598
Wukong,,Master Yi,2.74,53813
Wukong,,Leona,-6.11,103
Wukong,,Zed,0.59,11067
Wukong,,Pantheon,2.31,6538
Wukong,,Vayne,-0.47,576
Wukong,,Aurelion Sol,0.00,400
Wukong,,Qiyana,-0.48,10117
Wukong,,Nautilus,0.40,748
Wukong,,Kai'Sa,-1.80,493
Wukong,,Tahm Kench,-2.93,189
Wukong,,Twisted Fate,-4.23,183
Wukong,,Locke,-1.27,9391
Wukong,,Rengar,0.81,20626
Wukong,,Yasuo,-4.39,228
Wukong,,Tristana,-2.64,126
Wukong,,Twitch,-0.62,1472
Wukong,,Garen,1.18,1060
Wukong,,Renekton,-1.29,102
Wukong,,Ezreal,-0.97,175
Wukong,,Zeri,4.28,208
Wukong,,Galio,2.71,129
Wukong,,Jhin,1.33,427
Wukong,,Malzahar,6.77,128
Xayah,,Fiora,-3.67,294
Xayah,,Seraphine,-2.40,8233
Xayah,,Veigar,-2.03,8666
Xayah,,Yorick,-8.12,118
Xayah,,Xerath,-1.91,7339
Xayah,,Brand,-1.42,3550
Xayah,,Mordekaiser,-4.61,191
Xayah,,Vel'Koz,-1.61,1876
Xayah,,Zyra,-2.41,441
Xayah,,Swain,-0.40,4055
Xayah,,Karthus,0.46,1442
Xayah,,Sett,-1.92,210
Xayah,,Jinx,-1.52,48517
Xayah,,Ziggs,-1.07,14164
Xayah,,Senna,-1.10,8215
Xayah,,Smolder,-1.27,18177
Xayah,,Lux,-0.16,3949
Xayah,,Vladimir,-0.82,1833
Xayah,,Kog'Maw,-0.26,6045
Xayah,,Viktor,-0.50,9629
Xayah,,Heimerdinger,0.90,684
Xayah,,Hwei,0.70,3908
Xayah,,Kindred,-5.61,181
Xayah,,Anivia,-3.16,508
Xayah,,Ahri,-1.50,607
Xayah,,Miss Fortune,-0.76,58766
Xayah,,Twitch,-0.10,20723
Xayah,,Tahm Kench,2.04,885
Xayah,,Malzahar,0.33,1890
Xayah,,Aurelion Sol,2.17,1762
Xayah,,Zeri,0.03,10446
Xayah,,Jhin,-1.34,52974
Xayah,,Ashe,-1.10,32131
Xayah,,Syndra,-0.80,8113
Xayah,,Caitlyn,-1.19,70640
Xayah,,Annie,-1.16,273
Xayah,,Sivir,0.03,13517
Xayah,,Zilean,-1.74,122
Xayah,,Teemo,1.32,1149
Xayah,,Tristana,0.39,35727
Xayah,,Orianna,-3.86,343
Xayah,,Cassiopeia,-1.56,1345
Xayah,,Aphelios,-0.05,13832
Xayah,,Pantheon,-2.92,316
Xayah,,Kayle,0.22,151
Xayah,,Yunara,-0.24,21306
Xayah,,Vayne,0.89,23530
Xayah,,Gwen,3.39,212
Xayah,,Draven,-0.14,11947
Xayah,,Quinn,-0.15,249
Xayah,,Singed,3.27,235
Xayah,,Azir,-4.22,214
Xayah,,Samira,1.59,27796
Xayah,,Lucian,0.10,28589
Xayah,,Graves,-0.64,195
Xayah,,Yone,1.52,1198
Xayah,,Vex,1.15,310
Xayah,,Yasuo,3.07,7475
Xayah,,Kai'Sa,1.69,119889
Xayah,,Kalista,0.64,6242
Xayah,,Shen,3.20,107
Xayah,,Irelia,1.11,560
Xayah,,Corki,1.24,4714
Xayah,,Taliyah,0.52,738
Xayah,,Qiyana,0.90,108
Xayah,,Gangplank,-2.18,117
Xayah,,Riven,2.35,128
Xayah,,Ezreal,-0.30,46690
Xayah,,Mel,0.24,11959
Xayah,,Varus,-0.21,9350
Xayah,,LeBlanc,-2.56,192
Xayah,,Aurora,1.64,317
Xayah,,Dr. Mundo,1.28,164
Xayah,,Olaf,5.70,254
Xayah,,Nilah,6.03,4884
Xayah,,Viego,4.74,850
Xayah,,Akshan,1.78,490
Xayah,,Kennen,-0.63,121
Xayah,,Katarina,5.96,2805
Xayah,,Cho'Gath,0.23,333
Xayah,,Ryze,1.88,272
Xayah,,Sion,2.97,416
Xayah,,Fizz,4.30,269
Xayah,,Zoe,0.30,252
Xayah,,Garen,1.08,131
Xayah,,Master Yi,7.19,489
Xayah,,Lissandra,2.40,342
Xayah,,Jayce,0.97,317
Xayah,,Morgana,2.83,341
Xayah,,Zed,4.02,369
Xayah,,Twisted Fate,1.94,640
Xayah,,Locke,2.80,843
Xayah,,Akali,-1.66,314
Xayah,,Xin Zhao,2.81,113
Xayah,,Neeko,1.98,191
Xayah,,Ekko,5.89,288
Xayah,,Nasus,4.14,128
Xayah,,Malphite,1.55,176
Xayah,,Pyke,1.94,108
Xayah,,Naafiri,8.77,391
Xayah,,Sylas,4.52,761
Xayah,,Diana,4.88,157
Xayah,,Jax,6.75,147
Xayah,,Aatrox,3.95,160
Xayah,,Rengar,4.48,289
Xayah,,Galio,7.83,101
Xayah,,Darius,7.08,172
Xayah,,Briar,13.72,188
Xayah,,Nidalee,4.94,113
Xerath,,Singed,-7.20,776
Xerath,,Zac,-7.25,395
Xerath,,Briar,-4.49,1184
Xerath,,Nasus,-4.37,3450
Xerath,,Gwen,-4.31,3696
Xerath,,Shen,-4.96,351
Xerath,,Olaf,-4.90,236
Xerath,,Zilean,-3.21,1151
Xerath,,Dr. Mundo,-6.56,739
Xerath,,Fizz,-3.37,30829
Xerath,,Nocturne,-3.45,362
Xerath,,Pyke,-9.05,359
Xerath,,Tahm Kench,-3.19,423
Xerath,,Viego,-5.00,767
Xerath,,Riven,-3.80,2211
Xerath,,Naafiri,-3.58,13654
Xerath,,Irelia,-4.20,11864
Xerath,,Fiora,-2.05,318
Xerath,,Garen,-0.81,1998
Xerath,,Sion,-1.85,2513
Xerath,,Xin Zhao,-2.70,989
Xerath,,Tryndamere,0.54,1576
Xerath,,Kled,0.20,410
Xerath,,Katarina,-3.30,27646
Xerath,,Locke,-4.03,24015
Xerath,,Kalista,-2.07,339
Xerath,,Lulu,-8.73,122
Xerath,,Ekko,-1.63,14136
Xerath,,Kassadin,-2.03,9544
Xerath,,Cho'Gath,-1.80,2268
Xerath,,Quinn,-0.29,1261
Xerath,,Warwick,-1.15,159
Xerath,,Yone,-2.15,35121
Xerath,,Kayle,-0.34,1533
Xerath,,Ambessa,-0.73,1035
Xerath,,Rakan,-2.82,103
Xerath,,Master Yi,-2.18,772
Xerath,,Teemo,-0.34,1843
Xerath,,Mordekaiser,1.77,970
Xerath,,Akali,-2.72,26056
Xerath,,Sett,1.70,659
Xerath,,Darius,-2.21,384
Xerath,,Vayne,-3.08,811
Xerath,,Akshan,-2.41,9179
Xerath,,Swain,0.35,3620
Xerath,,Vladimir,-0.33,13928
Xerath,,Talon,-2.28,6848
Xerath,,Sylas,-1.98,30224
Xerath,,LeBlanc,-2.19,18828
Xerath,,Nunu & Willump,-2.79,879
Xerath,,Yorick,-0.59,1144
Xerath,,Gragas,0.44,1355
Xerath,,Zeri,-3.78,234
Xerath,,Diana,-0.41,17705
Xerath,,Ahri,-0.22,46564
Xerath,,Sejuani,-1.55,155
Xerath,,Yasuo,-1.44,41917
Xerath,,Twisted Fate,-0.08,18577
Xerath,,Pantheon,1.31,3651
Xerath,,Nidalee,-4.33,281
Xerath,,Malzahar,1.84,44154
Xerath,,Aurora,-0.98,8785
Xerath,,Camille,-1.33,249
Xerath,,Galio,-0.21,16579
Xerath,,Zed,-0.49,36210
Xerath,,Kog'Maw,1.01,1218
Xerath,,Neeko,0.37,1781
Xerath,,Vex,1.64,18260
Xerath,,K'Sante,-2.01,281
Xerath,,Lux,1.98,30548
Xerath,,Malphite,1.70,3695
Xerath,,Zoe,-0.61,11253
Xerath,,Annie,0.89,9306
Xerath,,Kennen,2.30,1432
Xerath,,Aatrox,-0.41,562
Xerath,,Ornn,-0.16,279
Xerath,,Vel'Koz,1.67,6180
Xerath,,Syndra,1.57,43384
Xerath,,Heimerdinger,4.31,2907
Xerath,,Morgana,1.84,3447
Xerath,,Wukong,2.03,409
Xerath,,Aurelion Sol,1.50,7762
Xerath,,Twitch,-1.29,949
Xerath,,Fiddlesticks,2.96,388
Xerath,,Veigar,3.11,40045
Xerath,,Viktor,2.41,53153
Xerath,,Qiyana,-1.48,7401
Xerath,,Kindred,-3.59,158
Xerath,,Anivia,1.56,10729
Xerath,,Kayn,0.25,156
Xerath,,Brand,2.37,6286
Xerath,,Nautilus,-4.34,185
Xerath,,Hwei,2.60,23147
Xerath,,Trundle,0.25,144
Xerath,,Zaahen,1.26,240
Xerath,,Jax,1.50,371
Xerath,,Ryze,-0.49,10569
Xerath,,Lissandra,2.89,20076
Xerath,,Karthus,1.71,815
Xerath,,Ziggs,2.52,6397
Xerath,,Gangplank,2.44,2758
Xerath,,Zyra,2.09,1049
Xerath,,Jayce,0.70,2640
Xerath,,Vi,2.23,383
Xerath,,Thresh,-3.99,124
Xerath,,Urgot,3.55,249
Xerath,,Jhin,0.95,1406
Xerath,,Jarvan IV,3.35,435
Xerath,,Karma,1.32,714
Xerath,,Sivir,-3.24,264
Xerath,,Lee Sin,-1.24,538
Xerath,,Tristana,1.58,4154
Xerath,,Renekton,5.80,695
Xerath,,Seraphine,2.45,1346
Xerath,,Volibear,2.99,214
Xerath,,Illaoi,6.21,383
Xerath,,Shaco,0.17,180
Xerath,,Kai'Sa,0.26,1619
Xerath,,Bel'Veth,-4.03,102
Xerath,,Ashe,-1.00,860
Xerath,,Orianna,1.22,13541
Xerath,,Samira,-0.72,237
Xerath,,Cassiopeia,2.23,7372
Xerath,,Gnar,1.55,160
Xerath,,Elise,4.90,106
Xerath,,Soraka,-1.23,104
Xerath,,Udyr,0.65,154
Xerath,,Taliyah,3.33,4250
Xerath,,Draven,2.83,340
Xerath,,Graves,2.96,419
Xerath,,Rumble,6.61,452
Xerath,,Alistar,-0.14,127
Xerath,,Azir,3.64,8880
Xerath,,Smolder,4.27,2648
Xerath,,Mel,3.68,22404
Xerath,,Varus,3.28,1222
Xerath,,Lucian,0.50,1074
Xerath,,Jinx,4.96,239
Xerath,,Senna,3.93,202
Xerath,,Ezreal,2.92,3220
Xerath,,Yunara,1.50,148
Xerath,,Aphelios,6.70,230
Xerath,,Miss Fortune,6.42,983
Xerath,,Caitlyn,7.03,1553
Xerath,,Corki,5.91,1156
Xerath,,Blitzcrank,0.70,101
Xin Zhao,,Mordekaiser,-2.45,3564
Xin Zhao,,Zaahen,-2.86,1918
Xin Zhao,,Nasus,-2.52,12739
Xin Zhao,,Aatrox,-2.34,3950
Xin Zhao,,Shyvana,-0.27,22570
Xin Zhao,,Tryndamere,-1.49,3234
Xin Zhao,,Warwick,-1.06,26645
Xin Zhao,,Sion,-0.83,838
Xin Zhao,,Trundle,-2.21,6020
Xin Zhao,,Briar,-0.33,24718
Xin Zhao,,Wukong,0.06,25840
Xin Zhao,,Rammus,1.35,7917
Xin Zhao,,Cho'Gath,0.17,2298
Xin Zhao,,Volibear,-1.13,6528
Xin Zhao,,Dr. Mundo,-0.18,3342
Xin Zhao,,Jax,-0.96,16291
Xin Zhao,,Nocturne,0.14,38607
Xin Zhao,,Udyr,-0.79,7294
Xin Zhao,,Viego,-1.28,43916
Xin Zhao,,Darius,-0.01,3429
Xin Zhao,,Lillia,0.04,13694
Xin Zhao,,Taliyah,-1.24,1675
Xin Zhao,,Taric,-2.93,144
Xin Zhao,,Kayn,-0.38,37933
Xin Zhao,,Yorick,-0.54,690
Xin Zhao,,Zac,-0.51,8831
Xin Zhao,,Amumu,0.71,13546
Xin Zhao,,Olaf,-1.74,1778
Xin Zhao,,Bel'Veth,0.55,14176
Xin Zhao,,Ivern,-0.60,2781
Xin Zhao,,Ambessa,-1.46,3034
Xin Zhao,,Master Yi,-0.88,35406
Xin Zhao,,Ekko,-0.51,12264
Xin Zhao,,Teemo,0.60,4672
Xin Zhao,,Graves,-0.34,42492
Xin Zhao,,Sejuani,0.97,7614
Xin Zhao,,Sylas,-0.89,29072
Xin Zhao,,Evelynn,-0.11,8819
Xin Zhao,,Zyra,1.40,2551
Xin Zhao,,Shen,0.10,1542
Xin Zhao,,Talon,-0.28,12257
Xin Zhao,,Urgot,-3.12,220
Xin Zhao,,Jarvan IV,0.62,23567
Xin Zhao,,Vi,0.56,29033
Xin Zhao,,Morgana,0.17,1397
Xin Zhao,,Rek'Sai,0.31,3364
Xin Zhao,,Gwen,0.09,2822
Xin Zhao,,Elise,0.15,4540
Xin Zhao,,Brand,-1.40,1145
Xin Zhao,,Shaco,0.69,21163
Xin Zhao,,Malphite,0.50,5461
Xin Zhao,,Kha'Zix,-0.32,16584
Xin Zhao,,Poppy,0.99,2333
Xin Zhao,,Fiddlesticks,1.48,8191
Xin Zhao,,Rumble,-0.66,421
Xin Zhao,,Nunu & Willump,0.26,8242
Xin Zhao,,Fizz,1.87,2728
Xin Zhao,,Quinn,1.67,4708
Xin Zhao,,Sett,-0.69,507
Xin Zhao,,Singed,-0.81,528
Xin Zhao,,Gragas,1.03,1917
Xin Zhao,,Lee Sin,-0.07,58408
Xin Zhao,,Naafiri,1.81,19937
Xin Zhao,,Pantheon,0.61,5166
Xin Zhao,,Skarner,0.22,3727
Xin Zhao,,Hecarim,1.05,12052
Xin Zhao,,Jayce,1.00,5720
Xin Zhao,,Diana,1.47,13674
Xin Zhao,,Nidalee,0.89,7777
Xin Zhao,,Kindred,1.65,10018
Xin Zhao,,Karthus,2.02,4329
Xin Zhao,,Maokai,4.07,2073
Xin Zhao,,Ornn,0.39,131
Xin Zhao,,Zed,1.18,7511
Xin Zhao,,Yone,-1.85,484
Xin Zhao,,Qiyana,0.70,6693
Xin Zhao,,Vayne,1.87,524
Xin Zhao,,Neeko,5.02,282
Xin Zhao,,Rengar,1.28,13436
Xin Zhao,,Nautilus,3.38,501
Xin Zhao,,Kai'Sa,1.10,350
Xin Zhao,,Riven,3.49,512
Xin Zhao,,Yasuo,-4.01,196
Xin Zhao,,Jhin,-1.86,236
Xin Zhao,,Malzahar,1.26,122
Xin Zhao,,Locke,1.11,7346
Xin Zhao,,Garen,1.96,865
Xin Zhao,,Aurelion Sol,5.12,273
Xin Zhao,,Zeri,3.49,107
Xin Zhao,,Ezreal,-1.44,115
Xin Zhao,,Galio,1.95,133
Xin Zhao,,Camille,5.21,393
Xin Zhao,,Tahm Kench,3.71,147
Xin Zhao,,Twisted Fate,2.41,147
Xin Zhao,,Tristana,4.97,118
Xin Zhao,,Twitch,7.26,1171
Yasuo,,Singed,-5.07,2329
Yasuo,,Evelynn,-8.51,173
Yasuo,,Rammus,-9.60,488
Yasuo,,Kled,-4.63,1416
Yasuo,,Tryndamere,-3.94,7251
Yasuo,,Sett,-3.97,6624
Yasuo,,Zac,-4.63,1037
Yasuo,,Fiddlesticks,-4.86,1264
Yasuo,,Rakan,-7.52,270
Yasuo,,Mordekaiser,-3.06,5240
Yasuo,,Kennen,-4.46,4559
Yasuo,,Ambessa,-4.78,3272
Yasuo,,Nasus,-2.13,12071
Yasuo,,Wukong,-4.56,2025
Yasuo,,Fiora,-3.98,1330
Yasuo,,Briar,-1.61,3922
Yasuo,,Renekton,-3.70,17790
Yasuo,,Zaahen,-5.87,1332
Yasuo,,Rumble,-4.60,1793
Yasuo,,Malzahar,-3.10,94939
Yasuo,,Rek'Sai,-2.85,235
Yasuo,,Jax,-4.96,3596
Yasuo,,Garen,-1.84,11029
Yasuo,,Kayle,-2.62,3976
Yasuo,,Kalista,-3.64,843
Yasuo,,Riven,-3.68,10536
Yasuo,,Pantheon,-2.21,23970
Yasuo,,Darius,-4.53,4085
Yasuo,,Cho'Gath,-3.45,7428
Yasuo,,Viego,-4.18,2729
Yasuo,,Viktor,-2.27,73727
Yasuo,,Lissandra,-2.78,58464
Yasuo,,Quinn,-1.73,3747
Yasuo,,Nocturne,-2.06,1081
Yasuo,,Gangplank,-3.31,7633
Yasuo,,Malphite,-2.09,19677
Yasuo,,Aurelion Sol,-2.79,20775
Yasuo,,Vladimir,-2.09,51639
Yasuo,,Sion,-1.24,5802
Yasuo,,Annie,-2.52,28289
Yasuo,,Vex,-1.37,60317
Yasuo,,Volibear,-4.01,2216
